data,sku,categoria,demanda,estoque,preco,pred
2023-11-06,S004-P0013,Groceries,97,227,18.45,99.92065285523098
2023-11-07,S004-P0013,Groceries,102,125,19.75,123.61097071177754
2023-11-08,S004-P0013,Groceries,161,416,22.36,146.7289248231088
2023-11-09,S004-P0013,Groceries,136,286,24.39,111.90217050348978
2023-11-10,S004-P0013,Groceries,111,186,20.39,124.2429427773303
2023-11-11,S004-P0013,Groceries,126,526,22.45,125.2005317991417
2023-11-12,S004-P0013,Groceries,188,377,26.68,113.3432971247954
2023-11-13,S004-P0013,Groceries,121,160,19.93,100.13186056743073
2023-11-14,S004-P0013,Groceries,112,45,18.28,134.3570563686147
2023-11-15,S004-P0013,Groceries,134,643,24.23,125.65159927696686
2023-11-16,S004-P0013,Groceries,4,517,11.95,150.10162100873032
2023-11-17,S004-P0013,Groceries,91,513,20.11,124.75088839100728
2023-11-18,S004-P0013,Groceries,126,454,16.84,165.51839261170932
2023-11-19,S004-P0013,Groceries,93,335,20.23,112.92952452260137
2023-11-20,S004-P0013,Groceries,33,246,14.46,133.01693020581487
2023-11-21,S004-P0013,Groceries,104,610,17.82,132.97134399664264
2023-11-22,S004-P0013,Groceries,90,534,18.03,124.99412125863891
2023-11-23,S004-P0013,Groceries,122,468,21.02,149.2208940581588
2023-11-24,S004-P0013,Groceries,71,368,18.72,113.56603392747935
2023-11-25,S004-P0013,Groceries,82,292,14.61,130.34206477458986
2023-11-26,S004-P0013,Groceries,50,198,17.28,100.79611998261653
2023-11-27,S004-P0013,Groceries,133,161,21.79,114.01648803742908
2023-11-28,S004-P0013,Groceries,89,294,19.94,113.18836206900573
2023-11-29,S004-P0013,Groceries,155,239,24.46,126.36383949881765
2023-11-30,S004-P0013,Groceries,173,398,23.1,99.40986256811884
2023-12-01,S004-P0013,Groceries,112,209,17.19,128.47928997647185
2023-12-02,S004-P0013,Groceries,116,530,19.51,131.48934513422756
2023-12-03,S004-P0013,Groceries,110,414,21.4,99.36940801545485
2023-12-04,S004-P0013,Groceries,112,324,17.19,132.67892558199702
2023-12-05,S004-P0013,Groceries,196,201,24.48,159.2720944018035
2023-12-06,S004-P0013,Groceries,120,429,18.76,162.72300388446726
2023-12-07,S004-P0013,Groceries,165,307,23.86,125.19036890494979
2023-12-08,S004-P0013,Groceries,85,823,19.65,100.00985870447842
2023-12-09,S004-P0013,Groceries,127,722,22.53,125.86808325106648
2023-12-10,S004-P0013,Groceries,79,574,18.27,99.8487502807953
2023-12-11,S004-P0013,Groceries,128,489,21.37,103.60009233291376
2023-12-12,S004-P0013,Groceries,157,362,25.83,102.28918842933233
2023-12-13,S004-P0013,Groceries,194,255,22.8,149.6775332715751
2023-12-14,S004-P0013,Groceries,186,68,26.55,115.08731896222372
2023-12-15,S004-P0013,Groceries,117,477,21.85,104.64500155254737
2023-12-16,S004-P0013,Groceries,4,338,14.94,127.75984347972542
2023-12-17,S004-P0013,Groceries,176,966,20.69,148.86870468341337
2023-12-18,S004-P0013,Groceries,131,756,22.81,104.39147381914859
2023-12-19,S004-P0013,Groceries,77,601,17.2,127.74308920815035
2023-12-20,S004-P0013,Groceries,148,548,18.93,134.36520288853555
2023-12-21,S004-P0013,Groceries,148,381,23.98,126.95352556751381
2023-12-22,S004-P0013,Groceries,118,255,19.61,135.26455600634824
2023-12-23,S004-P0013,Groceries,182,155,24.96,99.37815159992498
2023-12-24,S004-P0013,Groceries,130,510,20.47,112.46779670162161
2023-12-25,S004-P0013,Groceries,83,363,18.52,113.31320599572281
2023-12-26,S004-P0013,Groceries,96,963,18.39,111.69666586203807
2023-12-27,S004-P0013,Groceries,86,894,16.78,93.16561390092873
2023-12-28,S004-P0013,Groceries,48,823,16.33,71.75722500261021
2023-12-29,S004-P0013,Groceries,94,782,20.27,71.76803474388593
2023-12-30,S004-P0013,Groceries,62,707,16.28,84.63859344942996
2023-12-31,S004-P0013,Groceries,47,655,16.26,68.51916807879992
2024-01-01,S004-P0013,Groceries,116,621,19.62,80.894039552932
2024-01-02,S004-P0013,Groceries,105,531,19.9,101.9545071384289
2024-01-03,S004-P0013,Groceries,87,424,17.86,67.75626888654982
2024-01-04,S004-P0013,Groceries,45,328,17.82,73.1373906952657
2024-01-05,S004-P0013,Groceries,114,301,18.41,114.37790647604682
2024-01-06,S004-P0013,Groceries,67,165,17.47,82.65097012295242
2024-01-07,S004-P0013,Groceries,89,90,17.94,97.21231284303832
2024-01-08,S004-P0013,Groceries,87,437,17.83,81.40067197111695
2024-01-09,S004-P0013,Groceries,111,373,19.32,133.4284536766848
2024-01-10,S004-P0013,Groceries,161,305,23.55,147.53847521048706
2024-01-11,S004-P0013,Groceries,144,174,22.51,126.5774449583383
2024-01-12,S004-P0013,Groceries,76,439,17.16,103.47287307616827
2024-01-13,S004-P0013,Groceries,85,374,19.7,112.76686591278583
2024-01-14,S004-P0013,Groceries,101,313,20.78,112.78337433330495
2024-01-15,S004-P0013,Groceries,59,218,17.88,114.24212754821583
2024-01-16,S004-P0013,Groceries,122,161,16.64,133.48977896780568
2024-01-17,S004-P0013,Groceries,173,285,19.23,135.63613668660432
2024-01-18,S004-P0013,Groceries,107,139,20.07,103.10844056439772
2024-01-19,S004-P0013,Groceries,55,412,17.6,103.51971174066165
2024-01-20,S004-P0013,Groceries,143,360,22.43,124.8106471888876
2024-01-21,S004-P0013,Groceries,51,262,16.45,100.62021220947672
2024-01-22,S004-P0013,Groceries,158,219,23.35,111.20101028032285
2024-01-23,S004-P0013,Groceries,153,545,22.99,145.6793982044336
2024-01-24,S004-P0013,Groceries,94,380,20.31,98.04279849275744
2024-01-25,S004-P0013,Groceries,212,319,21.21,145.53359163564144
2024-01-26,S004-P0013,Groceries,146,505,25.07,118.90481142178622
2024-01-27,S004-P0013,Groceries,151,390,18.11,145.11166711733065
2024-01-28,S004-P0013,Groceries,146,255,23.84,119.91734975610399
2024-01-29,S004-P0013,Groceries,120,464,19.83,119.46446028908801
2024-01-30,S004-P0013,Groceries,34,389,16.21,97.8598939807291
2023-10-03,S004-P0014,Furniture,108,112,178.33,66.59150170023834
2023-10-04,S004-P0014,Furniture,65,136,153.7,68.8809576424685
2023-10-05,S004-P0014,Furniture,145,304,209.9,88.87418478778157
2023-10-06,S004-P0014,Furniture,130,183,181.11,88.16874396900884
2023-10-07,S004-P0014,Furniture,29,353,133.29,33.72174728455297
2023-10-08,S004-P0014,Furniture,19,328,120.92,39.80756219662592
2023-10-09,S004-P0014,Furniture,87,317,138.31,50.073837755020136
2023-10-10,S004-P0014,Furniture,25,257,131.11,31.3161504265445
2023-10-11,S004-P0014,Furniture,53,229,122.44,39.569501962858446
2023-10-12,S004-P0014,Furniture,62,173,126.4,40.48868752850982
2023-10-13,S004-P0014,Furniture,32,101,142.01,35.696857023657465
2023-10-14,S004-P0014,Furniture,42,223,140.2,49.99328578681677
2023-10-15,S004-P0014,Furniture,57,197,133.77,50.605258272413984
2023-10-16,S004-P0014,Furniture,55,154,155.97,32.207330988619596
2023-10-17,S004-P0014,Furniture,29,105,132.77,43.962604116581616
2023-10-18,S004-P0014,Furniture,26,199,131.12,44.33134643752743
2023-10-19,S004-P0014,Furniture,45,171,126.49,40.11252488040034
2023-10-20,S004-P0014,Furniture,30,136,148.38,31.16724648469833
2023-10-21,S004-P0014,Furniture,40,117,139.37,32.110085874236596
2023-10-22,S004-P0014,Furniture,41,84,116.49,38.37002738631343
2023-10-23,S004-P0014,Furniture,43,134,148.97,32.10002608302718
2023-10-24,S004-P0014,Furniture,23,91,144.03,31.273450796443306
2023-10-25,S004-P0014,Furniture,121,180,195.69,82.91084019085669
2023-10-26,S004-P0014,Furniture,113,69,190.54,82.51888983533075
2023-10-27,S004-P0014,Furniture,85,268,165.5,82.8502224199475
2023-10-28,S004-P0014,Furniture,63,196,152.73,69.10036189335545
2023-10-29,S004-P0014,Furniture,65,155,153.48,68.73188190978746
2023-10-30,S004-P0014,Furniture,63,79,152.17,69.17180079410193
2023-10-31,S004-P0014,Furniture,90,165,168.27,83.05539503105346
2023-11-01,S004-P0014,Furniture,55,94,156.01,67.89493999673792
2023-11-02,S004-P0014,Furniture,85,215,148.0,97.2231174929457
2023-11-03,S004-P0014,Furniture,123,145,157.71,90.44957045980374
2023-11-04,S004-P0014,Furniture,144,257,176.24,98.10777754399037
2023-11-05,S004-P0014,Furniture,50,114,145.02,98.33396049326957
2023-11-06,S004-P0014,Furniture,70,304,148.31,69.19991728669265
2023-11-07,S004-P0014,Furniture,83,230,172.97,82.9319858258267
2023-11-08,S004-P0014,Furniture,94,165,152.38,98.3545585589033
2023-11-09,S004-P0014,Furniture,91,85,168.41,74.1442605051411
2023-11-10,S004-P0014,Furniture,133,244,162.16,108.45803498314676
2023-11-11,S004-P0014,Furniture,144,95,165.17,112.95876927336398
2023-11-12,S004-P0014,Furniture,58,278,118.18,100.5693559921972
2023-11-13,S004-P0014,Furniture,49,229,144.8,69.4111249988924
2023-11-14,S004-P0014,Furniture,95,195,142.0,91.10978114886787
2023-11-15,S004-P0014,Furniture,134,101,162.96,113.48651029578919
2023-11-16,S004-P0014,Furniture,51,205,138.24,74.48850385725567
2023-11-17,S004-P0014,Furniture,105,373,185.83,82.44714933862473
2023-11-18,S004-P0014,Furniture,102,281,174.35,83.23326585854687
2023-11-19,S004-P0014,Furniture,62,219,168.45,75.09561539486654
2023-11-20,S004-P0014,Furniture,51,173,145.45,68.63499088355576
2023-11-21,S004-P0014,Furniture,108,125,178.15,66.78144726232256
2023-11-22,S004-P0014,Furniture,68,24,164.0,80.6813916034184
2023-11-23,S004-P0014,Furniture,55,229,148.39,72.77164207649294
2023-11-24,S004-P0014,Furniture,68,169,155.86,73.76676459398175
2023-11-25,S004-P0014,Furniture,57,126,148.7,67.59200581973502
2023-11-26,S004-P0014,Furniture,54,211,163.78,68.04263924508409
2023-11-27,S004-P0014,Furniture,68,147,155.05,74.13637206330971
2023-11-28,S004-P0014,Furniture,104,92,167.11,73.5753126879782
2023-11-29,S004-P0014,Furniture,25,137,138.28,81.72474295231537
2023-11-30,S004-P0014,Furniture,97,321,171.52,66.55843197775376
2023-12-01,S004-P0014,Furniture,62,210,144.15,64.67744905041799
2023-12-02,S004-P0014,Furniture,49,154,152.39,66.17740521727733
2023-12-03,S004-P0014,Furniture,69,106,147.83,87.10134138290181
2023-12-04,S004-P0014,Furniture,102,157,183.97,66.83078997617973
2023-12-05,S004-P0014,Furniture,59,58,142.82,81.76457714938698
2023-12-06,S004-P0014,Furniture,24,247,137.42,81.40262478949401
2023-12-07,S004-P0014,Furniture,54,232,155.36,80.51602215712605
2023-12-08,S004-P0014,Furniture,66,192,146.26,66.64934646604472
2023-12-09,S004-P0014,Furniture,137,142,184.89,103.67719733861269
2023-12-10,S004-P0014,Furniture,66,53,121.79,87.23282684101463
2023-12-11,S004-P0014,Furniture,82,312,145.04,87.39404202807805
2023-12-12,S004-P0014,Furniture,65,244,137.77,89.1058361372956
2023-12-13,S004-P0014,Furniture,87,199,157.79,76.62968351421759
2023-12-14,S004-P0014,Furniture,92,145,150.28,97.71065718795187
2023-12-15,S004-P0014,Furniture,41,276,139.69,69.50495675693011
2023-12-16,S004-P0014,Furniture,177,243,171.94,107.94155708266618
2023-12-17,S004-P0014,Furniture,43,55,148.57,76.54210509229648
2023-12-18,S004-P0014,Furniture,49,343,144.44,67.94778586834013
2023-12-19,S004-P0014,Furniture,53,296,162.78,84.25614262804355
2023-12-20,S004-P0014,Furniture,71,245,165.8,67.99537330271548
2023-12-21,S004-P0014,Furniture,107,166,177.1,107.28456239490366
2023-12-22,S004-P0014,Furniture,44,101,134.67,67.14163931988759
2023-12-23,S004-P0014,Furniture,89,260,140.98,88.57051467983781
2023-12-24,S004-P0014,Furniture,149,178,191.23,97.69150417938154
2023-12-25,S004-P0014,Furniture,72,15,149.78,75.08917544562861
2023-12-26,S004-P0014,Furniture,41,346,140.01,74.81735574726687
2023-12-27,S004-P0014,Furniture,17,300,133.19,30.766795668177664
2023-12-28,S004-P0014,Furniture,37,288,145.26,30.727952642082283
2023-12-29,S004-P0014,Furniture,29,260,147.73,31.802629037676535
2023-12-30,S004-P0014,Furniture,36,240,144.5,36.02941881030132
2023-12-31,S004-P0014,Furniture,27,217,125.11,30.474195758297
2024-01-01,S004-P0014,Furniture,64,198,128.98,38.09619513508359
2024-01-02,S004-P0014,Furniture,15,136,118.99,36.83903010059132
2024-01-03,S004-P0014,Furniture,57,120,141.26,29.670956826867776
2024-01-04,S004-P0014,Furniture,42,53,148.36,33.846102808866135
2024-01-05,S004-P0014,Furniture,43,145,141.08,51.706358367063636
2024-01-06,S004-P0014,Furniture,51,100,153.46,36.86106561613101
2024-01-07,S004-P0014,Furniture,30,67,133.41,33.99154482582836
2024-01-08,S004-P0014,Furniture,32,149,134.85,35.75809296917544
2024-01-09,S004-P0014,Furniture,74,112,158.44,88.1819985401301
2024-01-10,S004-P0014,Furniture,69,57,164.17,74.8523239257425
2024-01-11,S004-P0014,Furniture,101,179,165.39,84.68220077487327
2024-01-12,S004-P0014,Furniture,86,68,174.64,68.43956072890141
2024-01-13,S004-P0014,Furniture,117,169,193.46,75.20942044143656
2024-01-14,S004-P0014,Furniture,104,237,195.33,75.16015266077343
2024-01-15,S004-P0014,Furniture,54,158,147.44,75.13844696855067
2024-01-16,S004-P0014,Furniture,108,326,159.54,88.06325285249463
2024-01-17,S004-P0014,Furniture,70,229,156.05,68.38502348996944
2024-01-18,S004-P0014,Furniture,82,157,144.86,89.0777978697462
2024-01-19,S004-P0014,Furniture,78,63,153.09,89.18062096861209
2024-01-20,S004-P0014,Furniture,110,199,170.12,102.86852056637461
2024-01-21,S004-P0014,Furniture,110,68,160.58,87.6350724205617
2024-01-22,S004-P0014,Furniture,103,218,147.67,94.86947862276757
2024-01-23,S004-P0014,Furniture,90,137,168.0,73.55241859562206
2024-01-24,S004-P0014,Furniture,65,238,170.31,66.60159003541897
2024-01-25,S004-P0014,Furniture,57,167,157.17,72.06464275193117
2024-01-26,S004-P0014,Furniture,85,111,173.79,80.91658111911526
2024-01-27,S004-P0014,Furniture,112,148,142.69,94.41652599371099
2024-01-28,S004-P0014,Furniture,126,45,188.25,81.78649057038866
2024-01-29,S004-P0014,Furniture,83,252,164.0,81.98103855575604
2024-01-30,S004-P0014,Furniture,39,379,138.93,66.4378520035926
2023-10-03,S004-P0015,Furniture,74,253,91.92,66.59150170023834
2023-10-04,S004-P0015,Furniture,50,167,88.54,68.8809576424685
2023-10-05,S004-P0015,Furniture,59,119,87.12,88.93996098896382
2023-10-06,S004-P0015,Furniture,137,274,106.88,109.81476571215278
2023-10-07,S004-P0015,Furniture,38,190,71.75,37.85136858512104
2023-10-08,S004-P0015,Furniture,12,147,67.83,39.80756219662592
2023-10-09,S004-P0015,Furniture,46,474,73.48,49.681469093351815
2023-10-10,S004-P0015,Furniture,53,432,89.43,31.3161504265445
2023-10-11,S004-P0015,Furniture,19,394,77.75,33.20970149746159
2023-10-12,S004-P0015,Furniture,31,379,73.71,32.7347458132884
2023-10-13,S004-P0015,Furniture,29,350,81.05,35.63108082247521
2023-10-14,S004-P0015,Furniture,74,319,96.8,39.49743569495746
2023-10-15,S004-P0015,Furniture,68,265,71.09,50.481059258853094
2023-10-16,S004-P0015,Furniture,72,219,101.2,32.207330988619596
2023-10-17,S004-P0015,Furniture,39,160,84.7,35.519182358641146
2023-10-18,S004-P0015,Furniture,75,320,97.09,35.51229206672604
2023-10-19,S004-P0015,Furniture,44,271,86.58,31.290969687513392
2023-10-20,S004-P0015,Furniture,40,225,80.56,31.16724648469833
2023-10-21,S004-P0015,Furniture,16,198,76.62,32.110085874236596
2023-10-22,S004-P0015,Furniture,46,187,73.49,38.37002738631343
2023-10-23,S004-P0015,Furniture,23,149,75.19,32.10002608302718
2023-10-24,S004-P0015,Furniture,42,135,76.61,38.024428547137965
2023-10-25,S004-P0015,Furniture,42,216,85.76,82.91084019085669
2023-10-26,S004-P0015,Furniture,79,174,83.06,107.85960033548209
2023-10-27,S004-P0015,Furniture,87,104,101.24,82.8502224199475
2023-10-28,S004-P0015,Furniture,6,199,58.46,89.08658701618093
2023-10-29,S004-P0015,Furniture,83,406,90.07,68.73188190978746
2023-10-30,S004-P0015,Furniture,55,322,90.22,69.17180079410193
2023-10-31,S004-P0015,Furniture,86,269,106.25,82.98961882987122
2023-11-01,S004-P0015,Furniture,80,215,93.69,89.6081634064361
2023-11-02,S004-P0015,Furniture,106,147,102.41,97.2231174929457
2023-11-03,S004-P0015,Furniture,69,301,95.21,68.2603420506896
2023-11-04,S004-P0015,Furniture,19,251,73.8,75.45593554349658
2023-11-05,S004-P0015,Furniture,94,524,93.55,75.54994904935856
2023-11-06,S004-P0015,Furniture,81,459,104.35,69.19991728669265
2023-11-07,S004-P0015,Furniture,49,404,92.95,82.9319858258267
2023-11-08,S004-P0015,Furniture,93,372,92.99,74.8836614693152
2023-11-09,S004-P0015,Furniture,67,299,89.84,74.05024699927912
2023-11-10,S004-P0015,Furniture,66,245,94.09,82.2572875811226
2023-11-11,S004-P0015,Furniture,107,517,96.83,112.15277725651781
2023-11-12,S004-P0015,Furniture,93,389,103.45,75.45785870368066
2023-11-13,S004-P0015,Furniture,76,333,92.78,69.4111249988924
2023-11-14,S004-P0015,Furniture,93,256,93.15,68.02885313105165
2023-11-15,S004-P0015,Furniture,94,176,109.44,82.53119597636173
2023-11-16,S004-P0015,Furniture,75,63,102.15,74.32871415021144
2023-11-17,S004-P0015,Furniture,29,294,85.47,82.38137313744248
2023-11-18,S004-P0015,Furniture,105,273,96.81,83.23326585854687
2023-11-19,S004-P0015,Furniture,97,182,99.48,75.25540510191077
2023-11-20,S004-P0015,Furniture,95,108,87.74,90.65186562152587
2023-11-21,S004-P0015,Furniture,81,275,89.24,90.7293626669747
2023-11-22,S004-P0015,Furniture,149,203,92.14,111.83683848354008
2023-11-23,S004-P0015,Furniture,69,80,76.18,100.24007353508793
2023-11-24,S004-P0015,Furniture,29,319,85.56,73.7009883927995
2023-11-25,S004-P0015,Furniture,60,661,82.85,67.59200581973502
2023-11-26,S004-P0015,Furniture,60,589,72.67,87.63358402728517
2023-11-27,S004-P0015,Furniture,47,525,78.71,93.45856370227074
2023-11-28,S004-P0015,Furniture,113,475,99.4,92.76601343600743
2023-11-29,S004-P0015,Furniture,85,384,100.67,81.79051915349761
2023-11-30,S004-P0015,Furniture,60,297,87.29,66.55843197775376
2023-12-01,S004-P0015,Furniture,61,244,87.48,64.67744905041799
2023-12-02,S004-P0015,Furniture,110,172,92.17,87.09927641171623
2023-12-03,S004-P0015,Furniture,112,57,82.52,87.10831165768917
2023-12-04,S004-P0015,Furniture,89,150,91.95,66.83078997617973
2023-12-05,S004-P0015,Furniture,98,345,105.06,81.60478744234275
2023-12-06,S004-P0015,Furniture,95,267,78.15,107.2531938909696
2023-12-07,S004-P0015,Furniture,34,181,74.71,80.61003566298803
2023-12-08,S004-P0015,Furniture,51,438,93.61,66.64934646604472
2023-12-09,S004-P0015,Furniture,87,388,101.42,82.54991528970363
2023-12-10,S004-P0015,Furniture,53,309,84.97,66.81269457676916
2023-12-11,S004-P0015,Furniture,30,248,73.51,66.89093072699704
2023-12-12,S004-P0015,Furniture,35,213,87.7,68.25401789103131
2023-12-13,S004-P0015,Furniture,68,190,84.67,98.25573197394796
2023-12-14,S004-P0015,Furniture,96,133,83.55,97.71065718795187
2023-12-15,S004-P0015,Furniture,50,72,84.14,69.2721919135514
2023-12-16,S004-P0015,Furniture,119,274,95.65,107.09601070968156
2023-12-17,S004-P0015,Furniture,66,373,70.49,98.14551427413926
2023-12-18,S004-P0015,Furniture,85,323,100.6,67.71502102496142
2023-12-19,S004-P0015,Furniture,100,259,95.29,84.64869717846649
2023-12-20,S004-P0015,Furniture,89,187,102.24,67.89829167847337
2023-12-21,S004-P0015,Furniture,68,304,89.98,82.85197974644694
2023-12-22,S004-P0015,Furniture,37,263,75.55,67.14163931988759
2023-12-23,S004-P0015,Furniture,74,232,91.78,66.63971535074485
2023-12-24,S004-P0015,Furniture,77,167,97.79,75.40618818888804
2023-12-25,S004-P0015,Furniture,120,107,101.43,98.16525072392933
2023-12-26,S004-P0015,Furniture,79,262,93.74,74.7233422414049
2023-12-27,S004-P0015,Furniture,51,175,79.48,38.29726029883845
2023-12-28,S004-P0015,Furniture,47,522,78.21,38.552584338837065
2023-12-29,S004-P0015,Furniture,26,471,84.33,31.802629037676535
2023-12-30,S004-P0015,Furniture,27,444,80.59,38.75548301711388
2023-12-31,S004-P0015,Furniture,25,424,75.74,30.474195758297
2024-01-01,S004-P0015,Furniture,53,409,84.82,38.80118293549135
2024-01-02,S004-P0015,Furniture,21,375,82.51,38.45588520531191
2024-01-03,S004-P0015,Furniture,26,356,60.25,37.213695465054094
2024-01-04,S004-P0015,Furniture,23,339,71.34,33.846102808866135
2024-01-05,S004-P0015,Furniture,23,321,75.27,38.33362723646921
2024-01-06,S004-P0015,Furniture,42,295,85.91,37.22693138708142
2024-01-07,S004-P0015,Furniture,35,255,66.77,41.15212234290794
2024-01-08,S004-P0015,Furniture,46,217,87.22,35.75809296917544
2024-01-09,S004-P0015,Furniture,78,168,83.47,88.1819985401301
2024-01-10,S004-P0015,Furniture,32,91,82.1,74.8523239257425
2024-01-11,S004-P0015,Furniture,67,231,94.54,84.3836597303123
2024-01-12,S004-P0015,Furniture,21,393,74.46,89.07744903750798
2024-01-13,S004-P0015,Furniture,131,368,92.12,95.64714015522162
2024-01-14,S004-P0015,Furniture,144,275,121.1,75.22592886195568
2024-01-15,S004-P0015,Furniture,127,106,109.65,74.90568212517195
2024-01-16,S004-P0015,Furniture,69,322,94.95,67.33161512191042
2024-01-17,S004-P0015,Furniture,65,269,89.14,67.70408583685338
2024-01-18,S004-P0015,Furniture,71,622,100.82,68.17671704697837
2024-01-19,S004-P0015,Furniture,29,546,81.11,68.33850478206051
2024-01-20,S004-P0015,Furniture,55,514,85.39,102.86852056637461
2024-01-21,S004-P0015,Furniture,67,453,89.39,66.88380763024055
2024-01-22,S004-P0015,Furniture,71,375,95.97,73.75846209280155
2024-01-23,S004-P0015,Furniture,61,291,83.07,73.55241859562206
2024-01-24,S004-P0015,Furniture,69,247,99.96,66.60159003541897
2024-01-25,S004-P0015,Furniture,73,168,86.99,72.13041895311342
2024-01-26,S004-P0015,Furniture,89,111,91.45,101.72841965965502
2024-01-27,S004-P0015,Furniture,131,282,87.52,94.41652599371099
2024-01-28,S004-P0015,Furniture,88,126,76.2,102.84302625667698
2024-01-29,S004-P0015,Furniture,66,346,84.8,81.98103855575604
2024-01-30,S004-P0015,Furniture,40,292,80.54,66.4378520035926
2023-10-03,S004-P0016,Furniture,77,247,112.78,66.59150170023834
2023-10-04,S004-P0016,Furniture,109,552,119.27,88.22531471078682
2023-10-05,S004-P0016,Furniture,106,480,117.47,111.31424619872999
2023-10-06,S004-P0016,Furniture,106,370,118.28,109.81476571215278
2023-10-07,S004-P0016,Furniture,29,295,93.6,37.85136858512104
2023-10-08,S004-P0016,Furniture,22,272,100.79,33.42162827343022
2023-10-09,S004-P0016,Furniture,45,251,99.94,50.15085761147327
2023-10-10,S004-P0016,Furniture,34,204,95.54,31.3161504265445
2023-10-11,S004-P0016,Furniture,39,169,92.67,32.92804847597943
2023-10-12,S004-P0016,Furniture,42,129,109.68,32.83182743753052
2023-10-13,S004-P0016,Furniture,81,101,108.52,43.954633188871306
2023-10-14,S004-P0016,Furniture,43,39,94.3,39.59144920081944
2023-10-15,S004-P0016,Furniture,23,136,91.33,40.03517384863999
2023-10-16,S004-P0016,Furniture,21,340,95.31,32.207330988619596
2023-10-17,S004-P0016,Furniture,41,318,98.85,35.519182358641146
2023-10-18,S004-P0016,Furniture,17,272,83.97,44.34322986230281
2023-10-19,S004-P0016,Furniture,36,256,96.36,31.290969687513392
2023-10-20,S004-P0016,Furniture,22,231,91.14,31.16724648469833
2023-10-21,S004-P0016,Furniture,35,213,91.11,32.110085874236596
2023-10-22,S004-P0016,Furniture,20,189,94.89,32.07129802639579
2023-10-23,S004-P0016,Furniture,54,168,97.77,38.48149170243015
2023-10-24,S004-P0016,Furniture,28,105,93.09,31.273450796443306
2023-10-25,S004-P0016,Furniture,101,78,122.25,83.07062989790091
2023-10-26,S004-P0016,Furniture,53,145,103.52,82.584666036513
2023-10-27,S004-P0016,Furniture,68,92,115.31,82.8502224199475
2023-10-28,S004-P0016,Furniture,119,338,123.14,88.69153888489669
2023-10-29,S004-P0016,Furniture,29,211,98.82,68.73188190978746
2023-10-30,S004-P0016,Furniture,67,179,115.07,69.17180079410193
2023-10-31,S004-P0016,Furniture,85,406,122.61,82.98961882987122
2023-11-01,S004-P0016,Furniture,111,350,120.04,89.6081634064361
2023-11-02,S004-P0016,Furniture,59,244,111.65,74.19090944177462
2023-11-03,S004-P0016,Furniture,81,204,108.24,89.81657358989023
2023-11-04,S004-P0016,Furniture,93,412,126.07,75.39015934231433
2023-11-05,S004-P0016,Furniture,97,331,100.6,98.72900862455381
2023-11-06,S004-P0016,Furniture,58,254,105.21,69.19991728669265
2023-11-07,S004-P0016,Furniture,90,185,112.27,83.09177553287093
2023-11-08,S004-P0016,Furniture,99,359,121.64,74.8836614693152
2023-11-09,S004-P0016,Furniture,117,296,115.6,97.72365942646665
2023-11-10,S004-P0016,Furniture,90,210,112.08,82.41707728816682
2023-11-11,S004-P0016,Furniture,90,108,118.09,83.41143479986178
2023-11-12,S004-P0016,Furniture,117,450,107.49,100.5693559921972
2023-11-13,S004-P0016,Furniture,85,311,109.7,89.73989748918669
2023-11-14,S004-P0016,Furniture,48,214,106.96,67.89224246486091
2023-11-15,S004-P0016,Furniture,50,157,113.23,82.53119597636173
2023-11-16,S004-P0016,Furniture,89,98,130.79,74.32871415021144
2023-11-17,S004-P0016,Furniture,111,13,112.33,110.75664889731249
2023-11-18,S004-P0016,Furniture,82,155,127.41,82.85590464212271
2023-11-19,S004-P0016,Furniture,99,378,121.57,100.30109410591434
2023-11-20,S004-P0016,Furniture,88,277,123.56,68.63499088355576
2023-11-21,S004-P0016,Furniture,65,189,102.65,90.7293626669747
2023-11-22,S004-P0016,Furniture,83,149,115.09,80.84118131046263
2023-11-23,S004-P0016,Furniture,76,288,99.81,100.24007353508793
2023-11-24,S004-P0016,Furniture,36,198,107.0,73.7009883927995
2023-11-25,S004-P0016,Furniture,91,170,131.8,67.59200581973502
2023-11-26,S004-P0016,Furniture,91,83,118.34,68.04263924508409
2023-11-27,S004-P0016,Furniture,97,13,134.41,73.97658235626548
2023-11-28,S004-P0016,Furniture,61,234,118.09,73.41552298093397
2023-11-29,S004-P0016,Furniture,81,176,127.24,81.72474295231537
2023-11-30,S004-P0016,Furniture,42,455,104.5,66.55843197775376
2023-12-01,S004-P0016,Furniture,65,421,85.61,83.86944055828643
2023-12-02,S004-P0016,Furniture,76,361,112.73,66.17740521727733
2023-12-03,S004-P0016,Furniture,43,286,93.79,87.10134138290181
2023-12-04,S004-P0016,Furniture,94,256,112.99,87.39404202807805
2023-12-05,S004-P0016,Furniture,106,161,124.63,103.56679949143599
2023-12-06,S004-P0016,Furniture,57,56,110.44,81.40262478949401
2023-12-07,S004-P0016,Furniture,102,247,102.44,104.19606016387525
2023-12-08,S004-P0016,Furniture,138,134,129.69,87.55519694368319
2023-12-09,S004-P0016,Furniture,84,0,115.63,82.64392879556561
2023-12-10,S004-P0016,Furniture,71,309,110.76,66.81269457676916
2023-12-11,S004-P0016,Furniture,70,728,110.42,66.89093072699704
2023-12-12,S004-P0016,Furniture,86,654,116.32,68.62339340060076
2023-12-13,S004-P0016,Furniture,85,576,110.25,76.62968351421759
2023-12-14,S004-P0016,Furniture,47,478,100.81,75.83107174507475
